0.0,-1.0,0.0,0.0,0.0,0.0
0.0,-1.0,0.0,0.0,0.0,0.0
0.0003225863832694914,-0.9985227078304634,-0.0017046710578884714,0.0002914003633646097,0.00017429416672216965,-6.402147501272501e-05
0.000966765736979072,-0.9955683459589361,-0.005113543326663295,0.0008738801755944341,0.0005223608143705977,-0.0001920382016379475
0.0019295886808267503,-0.9911319223418092,-0.010237799074391853,0.0017533369459871908,0.0010426674606379268,-0.0003839455406144851
0.0032061522946046023,-0.9852033009942537,-0.017100046260538838,0.002941727185933417,0.0017326707328875293,-0.0006395519824070915
0.004789600103114475,-0.9777673095551346,-0.02573396231544489,0.0044568096720320055,0.002588813719038087,-0.0009585619766379777
0.006671120114598833,-0.9688038908245706,-0.036183786220414564,0.0063217765822792425,0.003606521045217417,-0.001340550271077907
0.008839941531411268,-0.958288309227604,-0.048503624471392864,0.008564749208415566,0.0047801920341343,-0.0017849280917611086
0.011283330980817617,-0.946191427022121,-0.06275652426369321,0.011218106672335096,0.006103192430112075,-0.0022909016585506052
0.013986589501170784,-0.9324800686449319,-0.07901325574124882,0.014317608335157016,0.007567845397939895,-0.002857423773495021
0.016933052120395295,-0.9171174945101844,-0.09735073543254837,0.01790126406035525,0.009165422845189716,-0.003483139567576618
0.0201040927331496,-0.9000640072216477,-0.11785001678575406,0.022007902318418697,0.010886138612562282,-0.004166327969145396
0.023479138155344182,-0.8812777126156557,-0.14059377362545722,0.02667538600083358,0.012719145745965119,-0.004904841082344729
0.027035696700557197,-0.8607154540837526,-0.16566321190018563,0.031938432027848844,0.014652540905392804,-0.005696044438034488
0.030749408290591855,-0.8383339297720219,-0.19313436848958224,0.037826006109579174,0.01667337993227433,-0.006536761974437439
0.034594124761466005,-0.8140909870661769,-0.2230737973594767,0.04435829109104236,0.018767709570413953,-0.007423230542165076
0.0385420302639153,-0.7879470662740351,-0.25553370602392117,0.051543268101432824,0.02092062110091457,-0.008351069562607756
0.04256381190281601,-0.7598667358365147,-0.2905466888916043,0.059373004059737486,0.023116331885462034,-0.009315271975339792
0.04662888928959464,-0.7298202270503945,-0.3281203027102376,0.0678198031017008,0.02533830010703767,-0.010310222496738734
0.050705707779957976,-0.6977848423450989,-0.3682318291191569,0.07683244425745478,0.027569375939721887,-0.011329748166324798
0.05476209339885724,-0.6637460857909409,-0.4108236479910835,0.0863327789478842,0.029791988701411587,-0.012367203942877058
0.058765658009267516,-0.6276983577766079,-0.4557996749964146,0.09621298187597485,0.031988364319285895,-0.013415592700579656
0.06268423229078995,-0.589645076877014,-0.5030232717661011,0.10633372130534513,0.034140761261592434,-0.014467714672575432
